Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_30,SMA_50,SMA15,STDEV,LowerBand,UpperBand,Date,RolHigh,RolLow,stok,K,D,GD
2020-03-31,150.22999572753906,152.85000610351562,145.50999450683594,150.91000366210938,148.76956176757812,1896800,140.13282165527343,165.46666158040364,177.796904296875,144.90318806966147,13.1932955622078,118.51659694524587,171.28977919407706,18352.0,159.99000549316406,115.37999725341797,74.84769860322761,76.10733837712795,67.99883117401589,152.85000610351562
2020-04-01,142.9600067138672,145.1300048828125,140.05999755859375,143.67999267578125,141.64210510253906,1408900,141.6233757019043,163.6041259765625,176.67136322021486,143.8904256184896,12.788942413165431,118.31254079215873,169.46831044482045,18353.0,159.99000549316406,115.37999725341797,58.87043935966457,70.3959306874018,72.53517639966168,145.1300048828125
2020-04-02,142.47000122070312,152.3000030517578,142.47000122070312,149.7100067138672,147.58657836914062,997400,143.06562423706055,161.7770792643229,175.7119869995117,143.8983123779297,12.79134267624491,118.31562702543988,169.48099773041952,18354.0,159.99000549316406,115.37999725341797,72.19586453029977,70.93624505590185,73.24421593719327,152.3000030517578
2020-04-03,150.27999877929688,152.52000427246094,144.83999633789062,146.77999877929688,144.69813537597656,935600,145.03627090454103,159.7203374226888,174.63756164550782,142.62332255045573,11.557068042754985,119.50918646494576,165.7374586359657,18355.0,159.99000549316406,115.37999725341797,65.72098791149084,67.9087476011707,71.33706543040057,152.52000427246094
2020-04-06,155.92999267578125,159.3000030517578,154.3800048828125,157.41000366210938,155.1773681640625,1366600,148.65717468261718,158.23011220296223,173.8233316040039,142.8927795410156,11.813971958772257,119.2648356234711,166.52072345856013,18358.0,159.99000549316406,129.49000549316406,84.22086121606046,70.2520382543789,69.87324039971332,159.3000030517578
2020-04-07,163.5,169.89999389648438,160.00999450683594,160.0800018310547,157.80950927734375,1199900,150.4493896484375,157.02117360432942,173.1755191040039,143.21612752278645,12.170177137129151,118.87577324852815,167.55648179704474,18359.0,169.89999389648438,138.5800018310547,61.39691033802709,70.88365599896954,69.99517172760525,169.89999389648438
2020-04-08,162.3000030517578,169.69000244140625,161.83999633789062,167.8000030517578,165.4199981689453,898200,151.75461120605468,156.12210896809896,172.6259716796875,145.7950230916341,12.522152670657258,120.7507177503196,170.83932843294863,18360.0,169.89999389648438,140.05999755859375,84.98660764964508,74.08134177880586,70.78144590833125,169.69000244140625
2020-04-09,170.36000061035156,174.0,161.83999633789062,167.63999938964844,165.2622833251953,1240600,152.57777099609376,155.51221771240233,172.08307800292968,147.93490244547527,12.94496006955174,122.0449823063718,173.82482258457875,18361.0,174.0,140.05999755859375,74.25540351716411,76.21494568022418,72.85799542809463,174.0
2020-04-13,166.05999755859375,167.36000061035156,159.1999969482422,160.5399932861328,158.26295471191406,730000,153.47288970947267,154.7577387491862,171.42687591552735,150.15298817952473,11.503061707186253,127.14686476515222,173.15911159389722,18365.0,174.0,140.05999755859375,53.63275145529454,68.56791824003271,72.43696542450807,167.36000061035156
2020-04-14,164.50999450683594,165.69000244140625,159.49000549316406,163.7899932861328,161.4668731689453,1072200,154.60953674316406,153.8770757039388,170.89654357910158,152.98622436523436,7.962405879132931,137.0614126069685,168.91103612350022,18366.0,174.0,140.05999755859375,63.07269908806937,68.98686542754328,71.96276778165151,165.69000244140625
2020-04-15,158.6300048828125,159.61000061035156,154.8000030517578,158.9600067138672,156.7053985595703,718100,155.4031204223633,153.05621999104818,170.21409454345704,154.10742696126303,7.126380936391727,139.85466508847958,168.36018883404648,18367.0,174.0,140.05999755859375,49.04360578557132,60.001114961524834,68.44271107733125,159.61000061035156
2020-04-16,159.17999267578125,160.16000366210938,154.85000610351562,158.9499969482422,156.69552612304688,765700,156.90846252441406,151.96196441650392,169.3778518676758,154.39594319661458,7.138514971514088,140.1189132535864,168.67297313964275,18368.0,174.0,142.47000122070312,45.11742928351925,52.71662140311362,62.568130008053615,160.16000366210938
2020-04-17,165.4499969482422,170.39999389648438,164.91000366210938,168.58999633789062,166.19879150390625,1073800,158.76968383789062,151.4752995808919,168.67517944335938,155.00715026855468,7.746793319374685,139.5135636298053,170.50073690730406,18369.0,174.0,144.83999633789062,73.24688780395913,57.620155490279764,59.83118932061537,170.39999389648438
2020-04-20,164.39999389648438,171.0399932861328,162.0399932861328,168.5399932861328,166.1494903564453,1031600,160.9148193359375,151.13650614420573,167.97622924804688,156.1296651204427,8.075505552580614,139.97865401528148,172.2806762256039,18372.0,174.0,154.3800048828125,59.98719879049569,56.848780415886345,56.79666806770114,171.0399932861328
2020-04-21,163.4600067138672,167.38999938964844,163.4600067138672,164.4600067138672,162.12738037109375,810900,161.6098205566406,151.52491760253906,167.24215057373047,156.93146362304688,8.03105770885042,140.86934820534603,172.99357904074773,18373.0,174.0,154.8000030517578,38.16342960412178,54.12873637052397,55.32857341995092,167.38999938964844
2020-04-22,167.3800048828125,169.44000244140625,164.10000610351562,166.19000244140625,163.8328399658203,671300,162.21215362548827,151.4194351196289,166.52060272216798,157.93568216959636,7.877889316254427,142.1799035370875,173.6914608021052,18374.0,174.0,154.8000030517578,47.046033071841094,54.61088731760442,55.80213989857363,169.44000244140625
2020-04-23,167.57000732421875,173.33999633789062,167.1699981689453,169.33999633789062,166.9381561279297,876200,162.3639694213867,151.75625559488932,165.85841522216796,159.62208557128906,6.770526980649822,146.08103160998942,173.1631395325887,18375.0,174.0,154.8000030517578,63.21955732020653,52.104054696666275,54.42311470017025,173.33999633789062
2020-04-24,171.92999267578125,175.5399932861328,169.32000732421875,174.58999633789062,172.1136932373047,850600,163.04911041259766,152.57776947021483,165.26266326904297,161.2572265625,6.616224840126615,148.02477688224675,174.48967624275323,18376.0,175.5399932861328,154.8000030517578,83.4797412626102,57.97719031469491,54.705217174872395,175.5399932861328
2020-04-27,175.9600067138672,182.63999938964844,175.74000549316406,181.67999267578125,179.10311889648438,1057900,165.13312683105468,153.08710734049478,164.89889709472655,163.55089213053387,6.4265125073197495,150.69786711589438,176.40391714517335,18379.0,182.63999938964844,154.8000030517578,87.29568621260802,70.26025446681646,58.73809669894552,182.63999938964844
2020-04-28,194.22000122070312,199.97000122070312,191.13999938964844,196.10000610351562,193.318603515625,2397600,168.31829986572265,154.4932103474935,164.80859619140625,166.09364115397136,9.625924930105786,146.8417912937598,185.34549101418293,18380.0,199.97000122070312,154.8000030517578,85.27474435531191,79.81743228768417,65.03973294146545,199.97000122070312
2020-04-29,197.0,200.57000732421875,193.86000061035156,197.0,194.2058563232422,1492700,172.06834564208984,155.86809590657552,164.77429016113283,168.5200642903646,11.743006711784147,145.0340508667963,192.00607771393288,18381.0,200.57000732421875,154.85000610351562,86.08016003705896,85.53258296689728,73.3968650090232,200.57000732421875
2020-04-30,193.63999938964844,194.41000366210938,188.44000244140625,189.47999572753906,186.79249572753906,1391000,175.07804260253906,157.8699602762858,164.55977661132812,169.9448974609375,12.604970646737803,144.73495616746192,195.1548387544131,18382.0,200.57000732421875,162.0399932861328,64.24213190511436,80.7231806275233,79.08336258723031,194.41000366210938
2020-05-01,185.11000061035156,186.47999572753906,181.02999877929688,183.19000244140625,180.5917205810547,701200,176.5173355102539,159.45088119506835,164.12365142822264,170.96685994466145,12.817833134533485,145.33119367559448,196.60252621372842,18383.0,200.57000732421875,162.0399932861328,48.148768584885445,70.93645122059266,79.25241177567435,186.47999572753906
2020-05-04,180.0,188.89999389648438,177.8000030517578,187.9199981689453,185.25462341308594,1273600,178.42784881591797,161.45964635213215,163.70073608398437,172.76630452473958,12.801609308771223,147.16308590719714,198.36952314228202,18386.0,200.57000732421875,163.4600067138672,58.72976648008812,64.30020675178672,75.3731053917,188.89999389648438
2020-05-05,191.24000549316406,192.9499969482422,188.47000122070312,190.99000549316406,188.2810821533203,759100,181.04321899414063,163.77007141113282,163.4686752319336,174.55391845703124,12.98195047764947,148.5900175017323,200.5178194123302,18387.0,200.57000732421875,164.10000610351562,66.30401765952693,59.356171157403715,68.8290024393266,192.9499969482422
2020-05-06,190.82000732421875,191.8300018310547,187.58999633789062,189.2100067138672,186.52633666992188,521300,183.31256866455078,165.3247039794922,163.31764862060547,176.54198099772137,12.319896162035954,151.90218867364945,201.1817733217933,18388.0,200.57000732421875,167.1699981689453,57.953093398839506,57.783911530835006,63.09418516515453,191.8300018310547
2020-05-07,192.72999572753906,194.14999389648438,190.22999572753906,191.02000427246094,188.31065368652344,647200,185.44981842041017,166.52279968261718,163.23602294921875,178.6496561686198,11.348074873173786,155.95350642227223,201.34580591496737,18389.0,200.57000732421875,169.32000732421875,60.770068359374996,60.93923647445739,60.59488147862071,194.14999389648438
2020-05-08,194.47999572753906,195.57000732421875,191.89999389648438,192.4499969482422,189.7203826904297,698400,187.21048736572266,167.61245625813802,163.35925018310547,180.21776224772137,11.127686999013445,157.96238824969447,202.47313624574826,18390.0,200.57000732421875,175.74000549316406,56.30437441120313,60.33288845723614,59.60305190498306,195.57000732421875
2020-05-11,190.63999938964844,195.33999633789062,188.89999389648438,193.36000061035156,190.61746215820312,837100,188.36192169189454,168.98931274414062,163.55365295410155,181.84896036783854,10.703408088372333,160.4421441910939,203.2557765445832,18393.0,200.57000732421875,177.8000030517578,56.290982439328396,57.829629652186505,59.22141652867876,195.33999633789062
2020-05-12,194.97999572753906,194.97999572753906,188.49000549316406,188.57000732421875,185.89541625976562,713700,187.6196029663086,170.18247985839844,163.51382598876953,183.43349609375,9.233684497550417,164.96612709864917,201.90086508885082,18394.0,200.57000732421875,177.8000030517578,35.55297184462441,52.22959926363273,57.8328384618782,194.97999572753906
2020-05-13,188.14999389648438,191.3699951171875,183.88999938964844,186.86000061035156,184.20965576171875,1044400,186.61998291015624,171.3638163248698,163.5713977050781,184.79195048014324,7.475621044389221,169.8407083913648,199.74319256892167,18395.0,195.57000732421875,177.8000030517578,36.070068479917566,46.054599293768376,54.11167916670594,191.3699951171875
2020-05-14,184.0,191.32000732421875,183.6699981689453,191.00999450683594,188.30078125,1490200,186.77081146240235,172.91910552978516,163.54694946289064,186.21612548828125,5.641165936879272,174.9337936145227,197.4984573620398,18396.0,195.57000732421875,177.8000030517578,59.09271622694975,46.75168474770503,50.716378239323156,191.32000732421875
2020-05-15,188.66000366210938,202.8000030517578,188.38999938964844,197.8699951171875,196.11073303222656,3215900,188.32271270751954,174.536577351888,163.85318939208983,187.81592814127603,4.6763285271298445,178.46327108701635,197.1685851955357,18397.0,202.8000030517578,177.8000030517578,73.242919921875,50.98966911834168,49.00638810586195,202.8000030517578
2020-05-18,202.0,209.49000549316406,201.2899932861328,205.1699981689453,203.3458251953125,1514400,190.1318328857422,176.4915003458659,164.39384002685546,189.4321085611979,5.556442523502653,178.3192235141926,200.5449936082032,18400.0,209.49000549316406,183.6699981689453,76.20380110392757,61.152376433167476,51.23708239824565,209.49000549316406
2020-05-19,204.19000244140625,207.25999450683594,202.60000610351562,202.6300048828125,200.8284149169922,989100,191.38656616210938,178.01320190429686,165.40090759277345,189.9327626546224,6.22923915867299,177.4742843372764,202.3912409719684,18401.0,209.49000549316406,183.6699981689453,66.45395771035494,68.7483487407768,56.910519759997754,207.25999450683594
2020-05-20,205.0399932861328,206.57000732421875,203.8000030517578,206.0399932861328,204.20809936523438,840000,193.1547424316406,179.55982157389323,166.14512329101564,190.59957885742188,7.1818428689450675,176.23589311953174,204.963264595312,18402.0,209.49000549316406,183.6699981689453,79.54335929651211,73.8610095081674,63.687850950113344,206.57000732421875
2020-05-21,205.8800048828125,206.25,203.30999755859375,203.72999572753906,201.91864013671875,789700,194.51554107666016,180.776442972819,167.04682525634766,191.6079884847005,7.65542783426923,176.29713281616205,206.91884415323898,18403.0,209.49000549316406,183.6699981689453,70.67636247591807,73.21937014667817,69.24527620719746,206.25
2020-05-22,204.22000122070312,204.22999572753906,200.55999755859375,202.19000244140625,200.392333984375,736500,195.58273620605468,181.94744466145832,168.10530639648437,192.92802937825522,7.319967810637478,178.28809375698026,207.56796499953018,18404.0,209.49000549316406,183.6699981689453,64.76503126218871,70.35967768624346,71.54710152046646,204.22999572753906
2020-05-26,210.0,217.5500030517578,207.75,215.89999389648438,213.98043823242188,1667900,197.91903381347657,183.80469411214193,169.1084555053711,194.84308369954428,8.78089755474571,177.28128859005287,212.4048788090357,18408.0,217.5500030517578,183.6699981689453,89.46409591237457,76.11221223674836,73.38806739445934,217.5500030517578
2020-05-27,218.33999633789062,220.50999450683594,214.02000427246094,219.24000549316406,217.29074096679688,1399200,201.05856628417968,185.66548970540364,170.43156005859376,196.77706095377604,10.296295097663107,176.18447075844983,217.36965114910225,18409.0,220.50999450683594,183.6699981689453,91.26152589562557,79.04175388652673,74.68325348904918,220.50999450683594
2020-05-28,220.0,221.30999755859375,216.02000427246094,216.39999389648438,214.47598266601562,1096000,204.08519897460937,187.59117584228517,171.66189392089845,198.64037068684897,10.824203475631386,176.99196373558618,220.28877763811175,18410.0,221.30999755859375,183.6699981689453,81.84374334910967,81.83359910482463,76.83681072858579,221.30999755859375
2020-05-29,215.1699981689453,216.75,212.63999938964844,216.16000366210938,214.23812866210938,2935600,206.6789337158203,189.50926259358724,173.411925201416,200.36886901855468,11.12288097203731,178.12310707448006,222.6146309626293,18411.0,221.30999755859375,188.38999938964844,78.51801552299132,85.27184517002529,80.56485259953125,216.75
2020-06-01,216.4499969482422,217.16000366210938,213.75,214.6699981689453,212.76136779785156,725300,208.3439971923828,191.06134847005208,175.00387069702148,201.90493469238282,11.138254653777196,179.62842538482843,224.18144399993722,18414.0,221.30999755859375,200.55999755859375,58.801784285579814,77.60626726332659,80.9383663561758,217.16000366210938
2020-06-02,216.1999969482422,217.8800048828125,215.02999877929688,217.58999633789062,215.65541076660156,666200,209.57495574951173,192.7115458170573,176.81714553833007,203.57413126627605,11.201802572662777,181.1705261209505,225.9777364116016,18415.0,221.30999755859375,200.55999755859375,72.7489793157003,72.97813061834528,79.42246053913044,217.8800048828125
2020-06-03,218.0,222.61000061035156,217.6199951171875,220.3000030517578,218.34130859375,830600,211.3262451171875,194.58534342447916,178.80460510253906,205.73719075520833,10.66394291501757,184.4093049251732,227.06507658524347,18416.0,222.61000061035156,200.55999755859375,80.64085521175805,72.67740858400737,77.13341290892613,222.61000061035156
2020-06-04,218.52999877929688,222.66000366210938,218.0399932861328,222.49000549316406,220.51185607910156,772300,212.9566207885742,196.47464396158855,180.41709503173828,208.15733744303387,9.48334939928471,189.19063864446446,227.12403624160328,18417.0,222.66000366210938,200.55999755859375,90.27987787448579,75.61787417188098,74.71992015939006,222.66000366210938
2020-06-05,225.0,230.7100067138672,224.97999572753906,227.38999938964844,225.36827087402344,1043900,215.30158386230468,198.422314453125,181.87710479736327,210.62850341796874,8.739926071068897,193.14865127583096,228.10835556010653,18418.0,230.7100067138672,200.55999755859375,82.28280524780722,81.48812941243784,75.69038569666787,230.7100067138672
2020-06-08,228.0,229.2100067138672,224.1199951171875,225.57000732421875,223.56446838378906,649600,217.6187973022461,200.13734029134113,183.20778045654296,212.45875244140626,8.348373102824057,195.76200623575815,229.15549864705437,18421.0,230.7100067138672,207.75,68.87832647817814,80.52046620305731,77.57596959284587,229.2100067138672
2020-06-09,221.99000549316406,223.27000427246094,219.41000366210938,220.0399932861328,218.0836181640625,1099900,218.02911529541015,201.4366902669271,184.58321746826172,213.44127197265624,8.061585143937648,197.31810168478094,229.56444226053154,18422.0,230.7100067138672,212.63999938964844,30.125160863206318,67.89154261591936,76.37950310082387,223.27000427246094
2020-06-10,220.0,220.89999389648438,217.86000061035156,218.13999938964844,216.20053100585938,1903200,217.92009429931642,202.19942118326824,185.90522003173828,214.46607971191406,7.283170690171598,199.89973833157086,229.03242109225727,18423.0,230.7100067138672,212.63999938964844,19.704096142998523,50.247597183047546,70.03693385361552,220.89999389648438
2020-06-11,211.4600067138672,213.3800048828125,205.6699981689453,206.05999755859375,204.22792053222656,994100,216.8952880859375,202.5334899902344,187.01438720703126,214.46740112304687,7.281178135803724,199.9050448514394,229.02975739465433,18424.0,230.7100067138672,205.6699981689453,-5.759094027989875,28.237122364098276,56.72418209153062,213.3800048828125
2020-06-12,213.08999633789062,213.42999267578125,202.07000732421875,208.19000244140625,206.3389892578125,871100,216.10537414550782,203.18503977457684,188.30832489013673,214.76209106445313,6.811307905501644,201.13947525344983,228.38470687545643,18425.0,230.7100067138672,202.07000732421875,14.905663493612781,14.743956617956936,40.28005469525553,213.42999267578125
2020-06-15,202.61000061035156,211.10000610351562,200.60000610351562,210.47999572753906,208.60861206054688,1206200,215.69009857177736,204.11893615722656,189.52876556396484,215.30984293619792,5.833338415556799,203.64316610508433,226.97651976731152,18428.0,230.7100067138672,200.60000610351562,26.597827282268334,13.862123222722442,26.7726998469563,211.10000610351562
2020-06-16,218.7100067138672,219.69000244140625,209.08999633789062,213.74000549316406,211.8396453857422,943400,215.30852203369142,205.0051035563151,190.87159576416016,215.16712341308593,5.894059601620438,203.37900420984505,226.9552426163268,18429.0,230.7100067138672,200.60000610351562,37.32859201059753,18.268247189622194,18.77786234859996,219.69000244140625
2020-06-17,214.00999450683594,214.75999450683594,210.75999450683594,211.8699951171875,209.98626708984375,592700,214.47301788330077,205.72860972086588,191.96777374267577,214.68015848795574,6.006744057292126,202.6666703733715,226.69364660253999,18430.0,230.7100067138672,200.60000610351562,31.173234128401873,27.50132922872013,18.593914064755424,214.75999450683594
2020-06-18,208.9199981689453,211.80999755859375,207.82000732421875,209.6699981689453,207.80581665039062,786800,213.2024139404297,206.43792572021485,192.9676998901367,214.23548075358073,6.264311910674735,201.70685693223126,226.7641045749302,18431.0,230.7100067138672,200.60000610351562,23.931618734001965,29.757818038817426,22.347379419970547,211.80999755859375
2020-06-19,213.97000122070312,214.6300048828125,207.1699981689453,209.1300048828125,207.2706298828125,1837600,211.39264984130858,207.0699249267578,193.80471252441407,213.77098083496094,6.517313151597238,200.73635453176647,226.8056071381554,18432.0,229.2100067138672,200.60000610351562,23.315706525652207,28.937287849663395,26.116170576705784,214.6300048828125
2020-06-22,209.6199951171875,212.6199951171875,206.89999389648438,210.55999755859375,208.6879119873047,590000,209.90499420166014,207.70217590332032,194.67322509765626,213.49941711425782,6.645982984550207,200.20745114515742,226.79138308335823,18435.0,223.27000427246094,200.60000610351562,35.67669403197547,28.52431335500788,28.68018711805221,212.6199951171875
2020-06-23,213.24000549316406,213.24000549316406,208.5800018310547,208.69000244140625,206.83453369140625,603700,208.78008575439452,208.24274495442708,195.6446566772461,212.91135864257814,6.8293088363557395,199.25274096986666,226.5699763152896,18436.0,220.89999389648438,200.60000610351562,30.711977029119495,28.408999080187286,28.907104580918997,213.24000549316406
2020-06-24,206.72000122070312,209.0,202.97000122070312,205.02999877929688,203.2070770263672,652200,207.48074035644532,208.8198003133138,196.47946075439452,211.90240987141928,7.0830355146480795,197.73633884212313,226.06848090071543,18437.0,219.69000244140625,200.60000610351562,13.656738726957945,25.840279078426278,27.92771984082121,209.0
2020-06-25,204.39999389648438,208.4499969482422,202.02000427246094,208.1999969482422,206.34889221191406,625800,207.69283752441407,209.55777486165366,197.4723306274414,210.95821228027344,6.791369772677351,197.37547273491873,224.54095182562816,18438.0,219.69000244140625,200.60000610351562,30.11465275657391,27.540015636156706,27.578401787444538,208.4499969482422
2020-06-26,207.55999755859375,207.91000366210938,202.89999389648438,205.27000427246094,203.44496154785156,1402400,207.40343475341797,210.06258087158204,198.4073193359375,209.4966583251953,5.747514344033284,198.00162963712876,220.99168701326187,18439.0,219.69000244140625,200.60000610351562,14.90286008431102,22.346557149240592,26.033962736002714,207.91000366210938
2020-06-29,207.77999877929688,209.47999572753906,205.33999633789062,208.6699981689453,206.81471252441406,577800,207.2240447998047,210.41938018798828,199.21963775634765,208.3800079345703,4.251561292199155,199.876885350172,216.8831305189686,18442.0,219.69000244140625,202.02000427246094,27.134741079824977,21.452248161916962,24.294775006435138,209.47999572753906
2020-06-30,209.24000549316406,213.67999267578125,208.88999938964844,213.0,211.10621643066406,757300,207.15070190429688,210.67805989583334,200.11877227783202,207.91484781901042,3.4130775825201027,201.0886926539702,214.74100298405062,18443.0,214.75999450683594,202.02000427246094,71.32040128011037,35.868163800205075,26.801746186879836,213.67999267578125
2020-07-01,212.63999938964844,213.69000244140625,209.30999755859375,210.5,208.62844848632812,571100,207.01492004394532,210.9380610148112,201.04879364013672,207.41004231770833,2.5512130351155387,202.30761624747726,212.5124683879394,18444.0,214.6300048828125,202.02000427246094,52.40637505157858,41.44109437395624,30.277015871329716,213.69000244140625
2020-07-02,213.75,214.80999755859375,210.66000366210938,210.99000549316406,209.1140899658203,615300,207.14574737548827,211.10159403483073,201.9544186401367,207.73578694661458,2.424692428036543,202.8864020905415,212.58517180268765,18445.0,214.80999755859375,202.02000427246094,55.465906311701794,51.58185593080393,37.58584056672055,214.80999755859375
2020-07-06,215.67999267578125,215.7100067138672,212.58999633789062,214.58999633789062,212.68206787109375,677500,207.6868911743164,211.4603749593099,202.869296875,208.15865885416667,2.701060752418292,202.7565373493301,213.56078035900325,18449.0,215.7100067138672,202.02000427246094,77.8821161228193,64.26869969155251,48.28995344912944,215.7100067138672
2020-07-07,213.92999267578125,213.92999267578125,210.97000122070312,211.44000244140625,209.56008911132812,647200,207.77410888671875,211.765966796875,203.61822479248048,208.2220906575521,2.72346160517545,202.7751674472012,213.66901386790298,18450.0,215.7100067138672,202.02000427246094,55.07730821187978,60.20792642449486,54.37489410520188,213.92999267578125
2020-07-08,211.49000549316406,213.05999755859375,210.75,212.27999877929688,210.3926239013672,700100,208.12991790771486,211.64637298583983,204.24401489257812,208.12562255859376,2.60941050468456,202.90680154922464,213.34444356796288,18451.0,215.7100067138672,202.02000427246094,61.158642335831516,62.395993245558095,59.61361882310235,213.05999755859375
2020-07-09,212.0,214.88999938964844,209.4499969482422,211.3699951171875,209.49070739746094,617300,208.7582809448242,211.386371866862,204.56745697021483,208.09258524576822,2.587213215749266,202.91815881426967,213.26701167726677,18452.0,215.7100067138672,202.02000427246094,54.57050250337721,62.17214229347695,62.261190413770606,214.88999938964844
2020-07-10,212.07000732421875,212.07000732421875,208.0399932861328,210.89999389648438,209.02488708496094,444500,209.0258804321289,211.2046686808268,204.86383758544923,208.17385660807292,2.5966913853370626,202.9804738373988,213.36723937874706,18453.0,215.7100067138672,202.89999389648438,47.81332599578091,54.65494476171735,59.85775168131182,212.07000732421875
2020-07-13,212.27000427246094,214.4499969482422,210.2100067138672,211.8000030517578,209.91690063476562,737200,209.6730743408203,211.06062774658204,205.32632568359375,208.35027465820312,2.6207253650354287,203.10882392813227,213.59172538827397,18456.0,215.7100067138672,205.33999633789062,44.135966415983305,51.91960931274323,57.78567240337391,214.4499969482422
2020-07-14,211.11000061035156,219.75,210.94000244140625,219.07000732421875,217.12225341796875,663700,210.70382843017578,211.20599060058595,206.05693634033204,208.91256408691407,3.4666357870042366,201.9792925129056,215.84583566092255,18457.0,219.75,208.0399932861328,77.55982002196951,56.01990373427773,56.19165002555382,219.75
2020-07-15,220.0,223.10000610351562,217.24000549316406,222.0399932861328,220.0658416748047,716900,211.59979095458985,211.3530049641927,206.75316070556642,209.7946512858073,4.445319486730333,200.90401231234665,218.68529025926796,18458.0,223.10000610351562,208.0399932861328,79.85284298557306,62.340488854826695,56.23373666589126,223.10000610351562
2020-07-16,220.63999938964844,224.1699981689453,220.5800018310547,223.27999877929688,221.29481506347656,749400,212.86642761230468,211.45145517985026,207.41343536376954,211.00050048828126,4.954786016357171,201.0909284555669,220.9100725209956,18459.0,224.1699981689453,208.0399932861328,82.1749396459735,70.93089226737484,60.30272354230563,224.1699981689453
2020-07-17,225.0,227.19000244140625,224.22999572753906,225.27999877929688,223.27703857421875,706200,214.28272247314453,211.5436279296875,208.14844940185546,212.12904357910156,5.6925417857276654,200.74396000764622,223.5141271505569,18460.0,227.19000244140625,208.0399932861328,79.5667780863177,79.78859518495844,67.26997001035943,227.19000244140625
2020-07-20,224.50999450683594,226.0,221.4199981689453,222.44000244140625,220.46229553222656,437900,215.0607452392578,211.38009541829427,208.79148223876953,213.26353251139324,5.531689732015375,202.20015304736248,224.326911975424,18463.0,227.19000244140625,208.0399932861328,64.86838802723473,76.61573718627474,72.41892837335868,226.0
2020-07-21,228.55999755859375,228.99000549316406,224.19000244140625,226.8300018310547,224.81324768066406,656700,216.5860610961914,211.42172139485677,209.49333953857422,214.46343485514322,5.967809090844681,202.52781667345386,226.39905303683258,18464.0,228.99000549316406,208.0399932861328,80.06322014887324,76.6683314770998,76.00088902892696,228.99000549316406
2020-07-22,226.47000122070312,227.80999755859375,224.8699951171875,226.60000610351562,224.58531188964844,523500,218.00532989501954,211.63844451904296,210.17269653320312,215.3620412190755,6.4235921916192735,202.51485683583695,228.20922560231406,18465.0,228.99000549316406,208.0399932861328,78.97522178036097,75.86840201069666,77.23526646475742,227.80999755859375
2020-07-23,226.36000061035156,228.1999969482422,225.1300048828125,225.99000549316406,223.98072814941406,419200,219.45433197021484,211.8977844238281,210.9344027709961,216.38552652994792,6.496719906495455,203.392086716957,229.37896634293884,18466.0,228.99000549316406,208.0399932861328,76.0893822196973,74.99905304404156,76.03788092952819,228.1999969482422
2020-07-24,226.60000610351562,227.6199951171875,225.1199951171875,226.19000244140625,224.17893981933594,431200,220.96973724365233,212.5628184000651,211.73378845214845,217.3898498535156,6.456650472450374,204.47654890861486,230.30315079841637,18467.0,228.99000549316406,210.2100067138672,74.38197025267192,77.37744860040085,76.22830878305972,227.6199951171875
2020-07-27,225.27999877929688,230.92999267578125,225.13999938964844,229.0,226.96395874023438,768200,222.67444305419923,213.2503173828125,212.50705200195313,218.34197591145832,6.758797884741692,204.82438014197493,231.8595716809417,18470.0,230.92999267578125,210.94000244140625,80.1599005850096,77.40161870943494,76.4116305911435,230.92999267578125
2020-07-28,223.0,225.55999755859375,217.2100067138672,222.27999877929688,220.3037109375,1190800,222.99258880615236,213.64015401204426,212.9909115600586,219.05821736653647,6.316479156412764,206.42525905371093,231.691175679362,18471.0,230.92999267578125,217.2100067138672,22.548887675401183,63.295035183195,73.26828888426809,225.55999755859375
2020-07-29,224.19000244140625,224.47999572753906,219.05999755859375,220.97000122070312,219.00535583496094,1055500,222.88654022216798,213.87901102701824,213.30410217285157,219.6323994954427,5.84646249910494,207.93947449723282,231.3253244936526,18472.0,230.92999267578125,217.2100067138672,13.085648382422125,47.5441017238762,66.40455105422676,224.47999572753906
2020-07-30,218.7899932861328,220.85000610351562,215.02999877929688,219.83999633789062,217.88539123535156,840100,222.54559783935548,214.14231516520184,213.64524169921876,220.19204508463542,5.168833828245329,209.85437742814477,230.52971274112608,18473.0,230.92999267578125,215.02999877929688,17.958450013531387,33.438221664091074,55.419744320149306,220.85000610351562
2020-07-31,219.27999877929688,219.97999572753906,214.5,218.13999938964844,216.20053100585938,770400,221.83794708251952,214.4221389770508,213.88509033203124,220.67042134602863,4.324596704199238,212.02122793763016,229.3196147544271,18474.0,230.92999267578125,214.5,10.35016289670083,15.985787242013881,40.06578645329404,219.97999572753906
2020-08-03,219.22999572753906,222.7100067138672,218.16000366210938,220.77000427246094,218.80714416503906,501600,221.67243194580078,214.806689453125,214.22286041259767,221.2631042480469,3.211524026133494,214.8400561957799,227.68615230031386,18477.0,230.92999267578125,214.5,26.215131376096352,16.902348167187675,28.46761469929221,222.7100067138672
2020-08-04,218.02000427246094,220.63999938964844,217.6999969482422,220.4499969482422,218.48997497558594,493700,221.04010467529298,215.1334248860677,214.58481323242188,221.35428568522136,3.103147037785085,215.14799160965117,227.56057976079154,18478.0,230.92999267578125,214.5,24.28470331254249,19.702111899717764,21.507117243252598,220.63999938964844
